id,script
106," Die Bürger haben mit steigenden Preisen, Stromlücken und Umweltzerstörungen zu kämpfen. Wieder Abholzung ganzer Wälder für ineffiziente, hässliche Windräder. Die AfD beendet diesen Wahnsinn. Keine Subventionen mehr für ineffiziente Klimaprojekte, keine EEG-Umlage, keine ideologischen Abgaben. Wir machen Energie wieder bezahlbar und sichern Deutschlands Versorgung. Schluss mit Abhängigkeit und Unsicherheit. Deshalb am 23. Februar mit beiden Stimmen Alternative für Deutschland."
107, me These are the best practices you carry out mm
108," Menschen haben das Gefühl, dass sie Scheren im Kopf haben und dass sie nicht mehr das sagen können, was sie wirklich denken. Und ich glaube, dass wir alle insgesamt vorsichtiger werden müssen, was das anbelangt. Und dementsprechend finde ich das sehr wohltuend, dass wir einen Unternehmer haben, der sagt, okay, ich unterstütze das, dass jeder seine Meinung haben kann. Und dementsprechend auch die Bewunderung nicht nur für seinen Unternehmergeist, sondern auch für seinen Ansatz, Twitter auch für diesen horrenden Preis gekauft zu haben. Das muss man fairerweise sagen. Das hat keiner vor ihm geschafft."
109," Wir wollen Freiheit, wir wollen Marktwirtschaft, wir wollen, dass jeder Einzelne die Freiheit hat, seine Lebensentscheidung, seine ökonomischen Entscheidungen freiheitlich und ohne staatlichen Zwang und Einmischung zu treffen. Und damit soll sich dieser Staat zurückziehen aus diesen Lebensbereichen."
110," Wir haben eine starke Mehrheit für AfD und CDU. Der Wähler wünscht sich eine Mitte-Rechts-Regierung. Und es liegt letztendlich an der Union, ob sie das umsetzen möchte. Derzeit sieht es nicht danach aus. Friedrich Merz hat sich festgelegt, an seiner Blockadehaltung gegenüber der AfD festzuhalten. Wir halten diese Blockadehaltung für undemokratisch. Sie können nicht Millionen von Wählern per se ausschließen. Und dementsprechend liegt es an der Union, inwiefern sie damit umgeht. Was aber zu erwarten ist, in einer Koalition mit der SPD wird sie nichts von dem umsetzen können, was sie den eigenen Wählern versprochen hat, was maßgeblich AfD-Positionen gewesen sind. Das gehört sich hin vonstoßen. Das gehört stattdessen. Wer hat sich hier mit einem Blick auf glaubt, ein Savi Sexual representative ist."
111," Wir sind unter anderem sehr stark unter den jungen Wählern. Auch das ist ein starker Indikator, dass wir die Partei der Zukunft sind. Die haben eine sehr gute Plattform hier bilden können, eine strategische Plattform, die die besten Voraussetzungen hat, die CDU innerhalb der nächsten Jahre für die nächste Wahl zu überholen. Also stärkste Kraft zu werden und auch hier den Regierungsauftrag für die nächsten Bundestagswahlen mitzunehmen."
112, Thank you.
113," Deutschland sollte beginnen, seine eigenen Interessen mit zu artikulieren. Das ist unsere Aufgabe. Ich habe, Sie haben das gerade auch wiedergegeben, ich habe Deutschland natürlich über Spitz einen Sklavenstaat genannt. Was ist damit gemeint? Ich glaube, dass wir aufhören müssen mit der Trittbrettfahrerei auf Kosten der USA und auch uns in Konflikte der USA hineinziehen zu lassen. Diese Kriege, die die USA führt, das sind nicht unsere Kriege. Wir haben beispielsweise in der Taiwan-Frage oder im Indopazifik, ich weiß nicht, was Frau Baerbock irgendwo in Indonesien zu suchen hatte, aber dort haben wir nichts verloren. Wir haben unsere Sicherheitsinteressen hier."
114," Wir haben so ein wichtiges Wahljahr vor uns und wir sind angetreten, wir als AfD, um zu bleiben und vor allen Dingen die Union zu überholen, weil die Menschen im Mittelpunkt stehen. Denn wir haben genug, wir haben wirklich genug von den Zuständen in unseren Großstädten. Wir müssen uns oder wir sollen uns an bürgerkriegsähnliche Zustände zu Silvester gewöhnen. Und ich kann Ihnen sagen, das, was dieses Jahr wieder, wie die Jahre davor in den Großstädten zu Silvester passiert ist, daran wollen wir uns nicht gewöhnen."
115," Ich bin ein Fangirl von der Meinungsfreiheit. Ich finde es, und das möchte ich auch gerne zugeben, ich finde es extrem wichtig, dass jemand wie Elon Musk als erfolgreicher Unternehmer Geld in die Hand genommen hat, und das auch nicht wenig, 244 Milliarden US-Dollar, um Twitter, also heute X, zu kaufen, weil er eben ganz klar sagt, also das, was in den Mainstream, er nennt es Legacy-Medien, gesendet wird, das ist zu einseitig und er möchte den Korridor öffnen."
116," Während Millionen Bürgergeld beziehen, suchen unsere Unternehmen händeringend Arbeitskräfte. Das Bürgergeld wird bei uns zur aktivierenden Grundsicherung beschränkt auf Staatsbürger und legale EU-Bürger. Mit einer AfD-Regierung wird wieder Leistung belohnt und jeder, der arbeiten kann, dazu motiviert. Die Zeiten der Stillstands sind vorbei. Deshalb am 23. Februar mit beiden Stimmen Alternative für Deutschland."
117," Aber auch wenn Sie beispielsweise als junge Mutter sich entscheiden, zu Hause zu bleiben, dass Sie dafür bezahlt werden und zwar auskömmlich, dass Sie eine Wahlfreiheit haben. Und wenn Sie sich dafür entscheiden, Ihren Beruf auszubilden und Ihre Kinder müssen in die Kita oder in den Kindergarten, müssen die Gebühren weggestellt werden. Also auf jeden Fall müssen die Kita-Gebühren grundsätzlich weg, weil ansonsten genau das Problem entsteht, was Sie gerade haben. Wenn es nach mir ging, auch Kindergarten. Das ist alles, was freigestellt sein muss, damit Ihnen als junger Mutter, also wirklich Sie als Alleinerziehende, das ist schon extrem schwer, damit Sie wirklich ein gutes Gefühl haben, dass Sie finanziell auch auskommen."
118," Sie merken, bei uns ist die Stimmung extrem gut. Wir sind doppelt so groß und doppelt so effizient, was Sie an der Schnelligkeit hier sehen. Wir haben einen geordneten Laden. Wir haben eine geordnete Fraktion, was man von allen anderen Fraktionen eben nicht sagen kann. Wir freuen uns auf die Zusammenarbeit. Ich freue mich auf die Zusammenarbeit mit Tino Chrupalla und dem neu gewählten Fraktionsvorstand. Und ja, wir werden sehen, was die nächste Legislatur bringt. Friedrich Merz hat in weniger als 24 Stunden seine Hauptwahlversprechen über den Haufen geworfen. Wir bekommen instabile Verhältnisse in Deutschland und wir werden nicht mehr vier Jahre warten müssen, bis das Ganze wieder auseinander bricht. Und wir haben uns heute zum Ziel gesetzt, innerhalb dieser Fraktion, durch unsere Oppositionsarbeit als Oppositionsführer im Deutschen Bundestag in den nächsten Jahren die CDU als stärkste Kraft zu überholen. Das ist unser Ziel und das werden wir auch erreichen. Ich bedanke mich für Ihre Aufmerksamkeit. Vielen Dank. Vielen Dank."
119," 10, 9, Ignition Sequenz starte, 6, 5, 4, 3, 2, 1, 0, all engines running, liftoff, we have a liftoff. Meine sehr verehrten Damen und Herren hier in Halle an der Saale und liebe Zuschauer im Livestream. Herzlich willkommen zur großen Wahlkampfveranstaltung Ihrer Alternative für Deutschland. Unser wunderschönes Land steckt in einer tiefen Krise. Die Politik der Altparteien, der linksgrüne Zeitgeist, die woke Ideologie, all das hat uns an den Abgrund geführt. Und die Zahlen sind erschreckend. Angriffe mit Messer nehmen in Deutschland deutlich zu. Wir haben genau davor gewarnt und leider, leider mit allem Recht behalten. Für den angeblichen Klimaschutz zerstören Sie die deutsche Wirtschaft. So hatte sich das der Wirtschaftsminister sicherlich nicht vorgestellt. Wieder keine guten Nachrichten. Die Stahlsparte von ThyssenKrupp hat massive Einsparungen angekündigt. Hier gab es früher sichere Jobs. Jetzt plant VW Werkschließungen. Opel Drossel die Produktion. Bosch baut 5500 Stellen ab. Stillstehende Bagger in Unternehmen. Zu viel Bürokratie. Zu hohe Energiepreise. Die wirtschaftliche Lage ist ernst. Nach Merkel und nach Ampel steht dieses Land am Abgrund. Wir haben eine Deindustrialisierung im Land. Wir haben immer noch offene Grenzen. Wir haben eine hohe Inflation. Wir haben hohe Energiepreise. Und wir haben die Gefahr eines Krieges in Europa. Also eigentlich auf allen Fronten riesige Probleme. Und darum müssen wir unseren Staat endlich wieder vom Kopf auf die Füße stellen. Also ich denke, es braucht endlich eine AfD in einer Bundesregierung. Zeit für die Wende. Zeit für unseren Mittelstand. Zeit für starke Familien. Zeit für unseren Wohlstand. Zeit, dass sich Arbeit wieder lohnt. Zeit für bezahlbare Energie. Zeit für sichere Renten. Zeit für unsere Bauern. Zeit, unserer Jugend eine Zukunft zu geben. Zeit für sichere Grenzen. Zeit für unsere Sicherheit. Zeit für Frieden. Zeit für freie Meinung. Zeit, dass Deutschland wieder funktioniert. Zeit für die neue Volkspartei. Zeit für unser Land. Zeit für deutsche Interessen. Zeit für Deutschland. Zeit für Deutschland. Zeit für Deutschland. Zeit für Deutschland. Zeit für Deutschland. Zeit für Deutschland. Zeit für Deutschland. Zeit für Deutschland. Zeit für die AfD. Zeit für die AfD. Zeit für die AfD. Zeit für Schwarzfurt Gold. Zeit für unsere Kanzlerkandidatin Alice Weidel. Denn die Deutschen wollen Normalität und sie haben das Recht darauf. Sie wollen Arbeit, sie wollen Sicherheit, sie wollen Wohlstand. Die Deutschen wollen Freiheit, sie wollen individuelle Freiheit, sie wollen unternehmerische Freiheit. Wir wollen die Freiheit. Zeit für Deutschland."
120," Die Bürger zahlen und zahlen, doch kaum etwas kommt bei ihnen an. Wir sagen genug. Wir heben den Freibetrag auf 14.000 Euro an, senken Unternehmen steuern und schaffen die CO2-Abgabe ab. Damit bleibt ihr Geld dort, wo es hingehört, bei ihnen. Steuererleichterungen für die, die unser Land am Laufen halten. Das ist unser Plan für Deutschland. Deshalb am 23. Februar mit beiden Stimmen Alternative für Deutschland. Untertitelung des ZDF, 2020"
121," Die CDU macht momentan Wahlkampf mit AfD-Positionen. Und zur Wahrheit gehört dazu, dass sie mit den Wunschkoalitionspartnern, also mit den Grünen und der SPD, dass sie diese Versprechen nicht wird umsetzen können, weil diese anderen Parteien dagegen sind. Sie wird ihre Wahlversprechen für den politischen Wandel nur mit der AfD umsetzen können. Und am besten wählt man dann gleich das Original als eine Kopie, denn ich glaube, hier wird den Wählern kein reiner Wein eingeschenkt. Hier werden die Wähler, um es einfach mal knallhart zu sagen, sie werden knallhart angelogen von Seiten der CDU."
122," Und wir sind auf der Seite, wir als AfD, wir sind auf der Seite der Freiheit. Wir wollen keinen staatlichen Zwang. Wir wollen, dass sich der Staat ökonomisch zurückzieht und wir wollen, dass er sich gesellschaftlich zurückzieht. Und vor allen Dingen wollen wir, dass er sich aus unseren Bildungsinstitutionen mit seinem ganzen Genderquatsch und Diversity zurückzieht."
123," Der deutsche Pass darf nicht entwertet werden. Doch alle anderen Parteien planen, Einbürgerung noch zu beschleunigen, die Anforderungen zu senken und den Doppelpass zum Standard zu machen. Das führt zu Loyalitätskonflikten und untergräbt unsere nationale Identität. Mit der AfD bleibt der Pass, was er ist. Ein wertvolles Gut, das man sich verdienen muss durch klare Integrationsleistungen. Deshalb am 23. Februar mit beiden Stimmen die Alternative für Deutschland. Untertitelung des ZDF, 2020"
124," Wie kann es sein, dass ich unter massivem Personenschutz stehe und auch andere Funktionäre der AfD? Wie kann es sein, dass wir ein Riesenaufgebot von Polizei und Behörden hier haben, aufgrund der linksextremistischen Gewalttäter, die uns zu Hause aussuchen, die Anschläge auf AfD-Funktionäre verüben? Wie kann das alles sein in einer freien Gesellschaft, die wir doch eigentlich haben wollen?"
125," Donald Trump hat als einziger überhaupt den Frieden in der Ukraine zum Thema gemacht, dass er diesen schrecklichen, unnötigen Krieg beenden möchte. Und das hat er auch zum Versprechen gegeben. Und dementsprechend ist meine persönliche Hoffnung sehr groß in Donald Trump. Donald Trump war im Übrigen auch der Präsident, der in seiner Amtszeit keinen Krieg begonnen hat."
126," Jetzt mitmachen! Grafik oder Video von alisweidel.de herunterladen, auf dem eigenen Kanal veröffentlichen und uns den Link zu deinem Beitrag zusenden. Freunde, das ist das Endprodukt. Wir verschenken pro Woche drei signierte Team-Alis-Shirts als Dankeschön an alle Einsender. Vielen Dank."
127," Wir wollen ein stolzes Deutschland haben. Wir wollen so stolz sein auf unser Land wie Sie auf Ihr Land. Und das haben Sie geschafft. Warum Sie für uns als Alternative für Deutschland ein Symbol sind, ein Symbol für Vernunft und ein Symbol für Souveränität und Unabhängigkeit, das wünsche ich mir für unser Land auch."
128," Wir haben die höchsten Energiepreise weltweit. Das heißt, als erste Maßnahme müssen wir unbedingt mit den Energiepreisen auch als Inflationstreiber runter. Und das funktioniert folgendermaßen durch Technologieoffenheit. Zum Beispiel durch grundlastfähige Kernkraft, durch Kohlekraft, durch Gas. Aber auch, wenn Sie so wollen, durch erneuerbare Energien. Aber ohne diese gigantische Subventionspolitik zum Schaden unseres Landes. Wir müssen unbedingt damit aufhören und darum werden wir in einer Regierung zwei Dinge tun. Und zwar, wir werden das EEG abschaffen und wir werden die CO2-Abgabe abschaffen, die übrigens von der CDU eingeführt wurde. Die verteuert alles, vor allen Dingen für die Verbraucher. Sie haben das eben in dem Beitrag gesehen. Heizen, dann an den Zapfsäulen, die CO2-Abgabe, die Erhöhung derselben, wird im Jahr 2027 voll zuschlagen. Und was wird passieren? Wir werden Spritpreissteigerungen haben von bis zu 1 Euro pro Liter. Einfach nur, um hier mal zu beschreiben, was auf die Verbraucher zukommt. Heiz- und Gasrechnung werden nicht mehr bezahlbar sein. Und wir sind absolut gegen jede Verbotspolitik. Jeder soll frei entscheiden, welche Heizung er sich einbaut, welches Auto er fährt. Es soll jeder Verbraucher selbst entscheiden, was er nachfragt. Dafür brauchen wir keine Verbote. Und jedes Unternehmen soll bitte selbst frei entscheiden können, was es produziert. Wenn die deutschen Automobilkonzerne Verbrennermotoren, eine Spitzentechnik in Deutschland produzieren wollen, dann sollen sie es tun. Ich möchte einfach nicht mehr, dass der Markt verzerrt wird auf dem Automobilsektor durch eine Subventionierung von E-Autos. Punkt gemacht. Punkt gemacht. Punkt gemacht. Punkt gemacht. Punkt grin. 왜 Decke läuft Informationen. Punkt landed sich gegen 119. Punkt gercenturyrailend.吟 ist leadership quarter, Authority Abstell und stattfindetдаf sind."
129," Erstens. Die Steuern müssen runter. Senkung der Energiesteuern, der Mehrwert- und der Einkommensteuer, Streichung der CO2-Abgabe und eine echte Streichung und Abschaffung des unsäglichen EEG. Zweitens. Die EZB muss in die Pflicht genommen werden, ihren Auftrag zu erfüllen und für stabiles Geld zu sorgen. Drittens. Die Staatsausgaben müssen auf das Wesentliche konzentriert werden. Innere und äußere Sicherheit, Gewährleistung von Rechtsstaatlichkeit und öffentlicher Ordnung. Schluss mit Ideologiepolitik, Klientelversorgung und Geldverteilen in alle Welt. Viertens. Illegale Migration und Einwanderung in die Sozialsysteme liegen schon wieder über dem Niveau von 2015. Aber sie öffnen die letzten Schleusen und senden neue Migrationssignale durch fast schon bedingungslose Einbürgerung. Fünftens. Das Energieangebot muss ausgeweitet werden. Wir müssen Energieerzeugung und Energieimporte entmoralisieren. Das heißt im Klartext Schluss mit der Ressourcenvergeudung für Windkraft und Photovoltaik. Sie sind nicht krisenfest und nicht versorgungssicher. Windkraft trägt nur einem Bruchteil der installierten Leistungen zur Versorgung bei. Kernkraft nahezu 100 Prozent. Sechstens. Normalisierung der Gasimporte aus Russland und, wenn erforderlich, Öffnung von Nord Stream 2. Ja, natürlich. Sittens. Laufzeitverlängerung für die noch aktiven Kernkraftwerke, Reaktivierung der zu der stillgelegten und natürlich dem Bau neuer Kernkraftwerke. Wir brauchen die Kernkraft für eine saubere, sichere und bezahlbare Energie. Und schön, dass die CDU das jetzt auch allmählich zu begreifen scheint, Herr Merz, Ihrer Partei, die seit 16 Jahren nach der grün-roten Pfeife tanz, haben wir diese Misere überhaupt erst zu verdanken. Die Energiewende ins Nichts ist Resultat Ihrer Politik und 16 Jahre Merkel. Und die Fortsetzung der Energiewende und der Missbrauch der Krise, um sie noch zu forcieren, münden im sicheren Ruin."
130," Wenn der Staat mit unserem Geld, der Steuerzahler, nicht umgehen kann, der im Übrigen Rekordsteuereinnahmen bereits hat, wenn er damit nicht umgehen kann, dann soll er bitte nicht noch irgendwelche Steuersätze erfinden, wie er es jetzt ja sowieso schon macht, über CO2-Abgabe, dann kommt hier noch was drauf, dann soll der noch den Gürtel enger schnallen. Und was bietet dieser Staat der eigenen Bevölkerung? Er bietet der eigenen Bevölkerung eine erodierende innere Sicherheit, ungeschützte Grenzen, eine verfallene Infrastruktur etc. pp. Und die weltweit höchsten Energiepreise."
131," Die damalige Bundesregierung, die Ampel, und da haben sie alle zusammen, sie haben die SPD, sie haben die Grünen und die FDP, aber auch die Landesregierung mit der CDU, denen lag die Information vor, dass man durch den mRNA-Impfstoff eine 20-fach höhere Risikobelastung hatte als normal. Das haben diese Leute gewusst. Darum bin ich umso glücklicher, dass nur mit Kraft der Alternative für Deutschland im Deutschen Bundestag die Impfpflicht verhindert wurde."
132," In Deutschland werden Bargeldleistungen an Asylbewerber verteilt, ohne jede Kontrolle, wie das Geld verwendet wird. Damit ist Schluss. Mit der AfD gibt es nur noch Sachleistungen und zwar konsequent. Sozialleistungen werden ebenfalls in Sachleistungen umgewandelt, damit die Hilfe direkt bei den Bedürftigen ankommt. Die Botschaft ist klar. Deutschland ist kein Selbstbedienungsladen. Wer nicht bleiben darf, muss gehen. Zeit für eine echte Rückführungsoffensive. Deshalb am 23. Februar mit beiden Stimmen die Alternative für Deutschland."
133," Der Punkt ist, ich repräsentiere die Wähler nur. Und es sind Millionen von Wählern in Deutschland. Da können Sie nicht hingehen und sagen, ich schließe Millionen von Wählern aus. Ich halte das tatsächlich für undemokratisch und natürlich, so wie Sie es gesagt haben, eigentlich auch noch nicht für besonders schlau. Der Wähler entscheidet, wen er in der Regierung haben will. Und der Wählerwille ist eigentlich jetzt auch in den Umfragen recht klar. Der Wähler möchte eine Koalition aus Schwarz-Blau haben. Ganz einfach."
134," Wir haben einen Zukunftsplan für Deutschland. Ich habe diesen Plan in verschiedenen Reden im Deutschen Bundestag dargelegt. Und dieser Plan umfasst viele Anträge der AfD-Bundestagsfraktion im Deutschen Bundestag, die von allen anderen Fraktionen, vor allen Dingen von der CDU, abgelehnt wurden. Warum sage ich das? Die CDU stellt sich hierhin bis zum 23. Februar und kopiert unverhohlen das AfD-Programm. Es ist eine Kopie unseres Wahlprogrammes und unserer Position in den Fraktionen. Und da kann ich Ihnen einfach nur sagen, fallen Sie nicht darauf rein, denn mit wem möchte die CDU eigentlich später regieren und das umsetzen, was sie von uns abgeschrieben hat? Es ist schlichtweg unmöglich. Vielen Dank."
135," Die CDU will 900 Milliarden Schulden aufnehmen. Schon wieder ein Wahlversprechen gebrochen. Wir sagen, keine neuen Schulden. Du und die anderen Steuerzahler haben im letzten Jahr rund 425 Milliarden Euro an den Bund gezahlt. Und der hat sie für alles Mögliche ausgegeben. Nur nicht für dich. Wir wollen das ändern. Weg mit Migrationskosten von ca. 50 Milliarden Euro. Nur noch qualifizierte Einwanderung nach Deutschland. Große Bürgergeldreform, damit sich Arbeit wieder lohnt. Schluss mit dem Migrationsmagneten. Raus aus dem Pariser Klimaabkommen und weg mit der Klimaideologie. Schluss mit Radwegen in Peru und genderneutralen Toiletten in Ghana. Ausrüstung für die Bundeswehr anstatt für die Ukraine. Keine Steuergelder mehr für NGOs, die gegen die Bürger demonstrieren. Reform der EU und Kürzung der Mittel. Kindergeld nur für Kinder in Deutschland. Mit uns gibt es Einsparungen von rund 181 Milliarden Euro. Das sind in etwa 43 Prozent der Steuereinnahmen des Bundes. Zeit für Deutschland. Zeit für Veränderung. Nur mit der AfD. Untertitelung. BR 2018"
136," Der Lehrerberuf muss deutlich attraktiver gemacht werden, dass sich wieder mehr Leute dafür entscheiden, Lehrer zu werden. Das ist ja auch heutzutage ein Knochenjob. Als ich in die Schule gegangen bin, als ich so alt war wie Sie, da war das vielleicht noch nicht so. Aber das ist schon heutzutage so, das, was ich höre, auch von befreundeten Lehrern, das ist schon teilweise recht, recht anspruchsvoll in den Klassen. Und dementsprechend müssen wir insgesamt den Lehrerjob attraktiver machen. Darf ich fragen, wie genau? Klar, sehr gerne. Den machen Sie attraktiver, indem Sie erst mal deutlich mehr Stellen anbieten, Ausbildungsstellen für Lehrer. Weil der Lehrermangel, der ist ja nicht erst seit heute, sondern der besteht seit über zehn Jahren. Da weiß man das, dass wir Fachkräftemangel dort auch haben. Ich meine, wir haben überall Mangel und die Politik hat eigentlich ehrlich gesagt alles verpennt. Das ist der Grund, warum ich in die Politik überhaupt gegangen bin. Weil mich das auch stört. Und das machen Sie letztendlich immer so, man soll doch die Leute vernünftig bezahlen für den Job, den Sie machen. Wenn Sie nachher rausgehen, sich darüber, so als Lehrer jetzt, sich darüber Gedanken machen, ja, also wie soll ich denn jetzt hier meine Familie ernähren, reicht es noch, soll ich mir den Stress antun? Oh, dann melde ich mich lieber krank. Das sind alles keine guten Standortfaktoren. Und jetzt, so das viel Wichtigere ist, dass Sie das Gefühl haben, als junge Frau gut ausgebildet zu sein. Ich möchte für Sie, dass Sie wirklich eine richtig gute Zukunft haben und eine super Ausbildung. Frausti Freund, won Și an das, was wir sehen."
137," Die AfD ist der festen Überzeugung, dass wir unsere Grenzen kontrollieren müssen, unsere Grenzen sicher machen müssen und Illegale sofort von den Grenzen abweisen müssen. Das ist unser Programm. Das haben wir beantragt. Es wurde von der CDU abgelehnt."
138," Jetzt reicht's wirklich. CDU, seid ihr denn verrückt geworden? Die Eltern in Aschaffenburg haben gerade erfahren, dass ihr zweijähriges Kind erstochen worden ist. Zwei Tote. Und was postet die wichtigste Frau der März-CDU, nämlich Julia Klöckner? Immer Männer. Keine Frauen. Warum? Ja, sind sie denn verrückt? Wer soll es denn sonst gewesen sein aus der arabischen Welt? Es kommen doch 90% Männer hierher. Und keine Frauen. Und welche Männer haben denn Schuld an dem Ganzen? Sie heißen März. Sie heißen Söder. Die die Grenzen offen halten. Und die mit ihrer scheiß Brandmauer es verhindern, dass sie zusammen mit der AfD im Bundestag längst beschlossen haben, die Grenzen schließen. Die Täter ausweisen. Und endlich Ruhe. Aber was posten sie? Es sind Männer. Und keine Frauen. Sind sie denn verrückt geworden?"
139," Sie geben aber Milliarden für die Illusionen aus, das Klima in einigen Jahrzehnten beeinflussen zu können. Aber für die Absicherung gegen reale Gefahren im Hier und Heute ist kein Geld da. Deutsches Steuergeld geht in alle Welt. Der Hochwasser- und Katastrophenschutz im eigenen Land wird vernachlässigt und kaputt gespart."
140," Wer aber die Geschicke Deutschlands in die Hände von Friedrich Merz wählt, der wählt den Krieg, sehr geehrte Damen und Herren. Und der wählt nicht nur den Krieg, sondern er wählt auch Robert Habeck. Wer bekommt ein Weiter-so die Fortsetzung der Grünpolitik der Bevormundung, der Deindustrialisierung, der Verarmung, der wirtschaftspolitischen Inkompetenz und des politisch gewollten Energienotstandes?"
141," Wir werden es nicht als AfD zulassen in einer Regierung, dass unser Land überrannt wird von Menschen, von denen wir nicht wissen, wer sie sind und woher sie kommen. Damit ist Schluss und das werden wir auch an alle Welt kommunizieren, dass die deutschen Grenzen dicht sind und dass wir Illegale und Straftäter, Vergewaltiger, Mörder sofort abschieben werden. Das ist unser Programm für die deutsche Bevölkerung."
142," Gerichte hätten in diesem Land die vornehmste Aufgabe, unbestechlich, unabhängig, Recht zu sprechen, ohne Ansehen der Person oder Gesinnung. Die Besetzung der obersten Richterämter wäre dem Einfluss der Parteien entzogen, und die Staatsanwaltschaften wären von Weisung der Justizminister unabhängig. Denn die Judikative hat als dritte Gewalt die Exekutive zu kontrollieren und nicht zu bestätigen."
143," Wir als Alternative für Deutschland, wir wollen eine echte Politikwende in unserem Land haben. Das haben wir auch dargelegt in unserem Programm, in den Bundestags- und Landtagsreden. Wir wollen eine echte Migrationswende haben, wir wollen gesicherte Grenzen haben und vor allen Dingen wollen wir, dass die Energiepreise gesenkt werden. Wir sind viel zu teuer im internationalen Wettbewerb, daran hängen Arbeitsplätze, auch Konsumenten, die Menschen haben viel zu hohe Verbrauchskosten. Auch hier müssen wir insgesamt preislich runter. Und wir wollen wieder zurück zu einer ordoliberalen Wirtschaftspolitik mit vernünftigen Rahmenbedingungen für die Unternehmen. Und das heißt letztendlich, die Steuern auch zu senken und das Angebot an Energie aufzufächern, also die Kernkraft auch wieder zuzulassen, Technologieoffenheit. Das heißt, wir sind gegen die Verbrennerverbote. Wir sollten wieder die Verbrenner in Deutschland produzieren, die Subventionen für E-Autos einstellen, dass wir echten Wettbewerb auch am Automarkt haben und dementsprechend insgesamt mehr marktwirtschaftlichen Wettbewerb."
144," Ich glaube, dass unser Verhältnis zu unseren ausländischen Freunden, sowohl zu unseren europäischen Nachbarn als zu den USA, als auch zu den USA, zu China und zu Russland noch nie so schlecht war. Wir haben es wirklich geschafft, die letzten zehn Jahre unser gutes Verhältnis zu zerstören. Und es wird auch als zweitstärkste Kraft in Deutschland meine vornehmliche Aufgabe sein, dieses Verhältnis auch mit zu reparieren. Das sehe ich als meine vornehmliche Aufgabe an. Weil es so nicht mehr weitergehen kann."
145," Das Streichen von Subventionen, wovon ich spreche, indem das EEG abgeschafft wird und echter Wettbewerb am Energiemarkt herrscht, das würde sogar Gelder sparen, weil sie die Subvention nicht mehr ausschütten müssen. Das ist doch völlig klar, worüber hier gesprochen wird. Wir brauchen echten Wettbewerb und dann müssen sich alle Energieformen dem Wettbewerb stellen. Und dann kann man auch vernünftige Investitionsrechnungen einfach mal aufstellen. Aber so geht das nicht, weil der Preis verzerrt wird durch Subventionen, die der Steuerzahler nebst der höchsten Energiekosten auch noch obendrauf zahlen muss. Verbote am Automobilmarkt, das Verbrennerverbot ist grundfalsch. Und wir müssen aufhören mit dieser Verbotspolitik. Die Verbraucher müssen selbst entscheiden, was sie einkaufen und die Produzenten müssen selbst entscheiden, was sie produzieren. Und dieser Wettbewerb wurde kaputt gemacht durch die Politik in den vergangenen 10, 15 Jahren. Ich halte das für grundfalsch. Ich halte das für grundfalsch. Ich halte das für grundfalsch."
146," Recht und Gesetz müssen konsequent angewandt werden. Die Grenzen müssen geschlossen werden. Illegale Einreisen unterbinden nicht Aufenthaltsberechtigte, vor allem Straftäter und islamistische Fanatiker müssen abgeschoben werden. Und zwar auch nach Afghanistan. Damit sich wirklich etwas ändert. Am 23. Februar. AfD."
147," Willkommen beim großen AfD-Klüngelkalender. Heute Fancy Nancys Kampf gegen Rechts. Fancy Nancy, in Thüringen steht der Chef des Verfassungsschutzes im Verdacht, Straftaten begangen zu haben. Was sagst du dazu? Wir müssen mehr tun im Kampf gegen Rechts. Mehr fällt dir dazu nicht ein? Er soll Mitarbeitern körperliche Gewalt angedroht und Gutachten über die AfD gesetzwidrig erstellt haben. Wir müssen mehr tun im Kampf gegen Rechts. Also Nancy, du kannst das doch nicht einfach ignorieren. Er soll sogar Dienstgeheimnisse an den Mitteldeutschen Rundfunk weitergegeben haben. Das geht doch nicht. Wir müssen mehr tun im Kampf gegen Rechts. Anscheinend ist Fancy Nancy nicht dazu in der Lage, einfache Fragen zu beantworten. Was sollten die Menschen tun, die echte Aufklärung erwarten? Die sollten die AfD wählen. Du kannst nicht genug bekommen vom AfD-Klüngelkalender. Jetzt Kanal abonnieren und keine Folge mehr verpassen."
148," Wenn eine Innenministerin wie Nancy Faeser, deren Priorität es ist, sich mit irgendwelchen Regenbogenarmbänden abzubilden, sich hinstellt und die Meinungsfreiheit einschränkt, indem Menschen, die anders denkend sind, die eine konservative Meinung haben oder einfach nicht die Meinung dieser Ministerin, die Regierungen kritisieren, dass die plötzlich in die rechte Ecke gestellt werden, dass Beamte mit Disziplinarverfahren zu rechnen haben, dass die rausfliegen aus ihrem Job, die Pension gestrichen werden, da fragt man sich, meine Güte, die Frau, die scheint wirklich durch die beste Schule gegangen zu sein, das ist DDR 2.0, was hier heute gemacht wird. Deshalb am 23. Februar AfD."
149," Sie speisen die Opfer mit leeren Phrasen ab. Sie relativieren die Bedrohung und stellen religiöse Fanatiker in unerträglicher Verharmlosung wie ihre Parteivorsitzende Ricarda Lang auf eine Stufe mit angetrunkenen Grölern. Sie missbrauchen die Ressourcen der Sicherheitsbehörden, um gegen Oppositionelle vorzugehen, statt die größte und dringendste Gefahr für die innere Sicherheit anzugehen, den importierten islamistischen Extremismus und seine linksextremen Schläger."
